Company,TypeName,Inches,Ram,OpSys,Weight_Kg,Price,SSD,HDD,Hybrid,Flash_Storage,Resolution,Touchscreen,Cpu_Brand,Cpu_Proc,Cpu_GHz,Gpu_Type
Asus,Gaming,15.6,16,Windows 10,2.34,123876.0,256,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Lenovo,Notebook,15.6,8,No OS,2.3,30529.44,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,96596.64,256,0,0,0,3200x1800,True,Intel,Core i5,1.2,Intel HD
Dell,Notebook,15.6,4,Linux,2.2,17262.72,0,500,0,0,1366x768,False,Intel,Pentium Quad Core,1.6,Intel HD
HP,Notebook,15.6,4,Windows 10,1.86,21258.72,0,500,0,0,1366x768,False,AMD,A-Series,2.5,AMD Radeon
Lenovo,Notebook,15.6,6,Windows 10,2.4,30316.32,128,0,0,0,1920x1080,False,Intel,Core i3,2.3,Nvidia GeForce
Lenovo,Notebook,14.0,8,Windows 10,1.9,57116.16,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Dell,Notebook,15.6,4,Windows 10,2.2,23655.7872,0,500,0,0,1366x768,False,Intel,Pentium Quad Core,1.6,Intel HD
Asus,Notebook,15.6,4,Windows 10,2.0,18061.92,0,1000,0,0,1366x768,False,Intel,Celeron Dual Core,1.1,Intel HD
Asus,Gaming,17.3,16,Windows 10,4.0,101232.0,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Dell,Notebook,15.6,4,Windows 10,2.29,26107.2,0,500,0,0,1366x768,False,Intel,Core i3,2.0,Intel HD
Lenovo,Notebook,15.6,8,Windows 7,2.32,47685.6,0,0,1000,0,1920x1080,False,Intel,Core i7,2.5,AMD Radeon
MSI,Gaming,15.6,8,Windows 10,2.4,65481.12,128,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,44382.7728,128,0,0,0,1920x1080,True,Intel,Core i5,2.3,Intel HD
Asus,Ultrabook,13.3,8,Windows 10,1.2,38841.12,512,0,0,0,1920x1080,False,Intel,Core M,0.9,Intel HD
Dell,Notebook,15.6,6,Windows 10,2.3,24455.52,0,1000,0,0,1366x768,False,Intel,Core i3,2.4,Intel HD
Acer,Notebook,15.6,4,Linux,2.4,15397.92,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Dell,Notebook,15.6,2,Windows 10,2.2,20193.12,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Lenovo,Notebook,15.6,8,Windows 10,2.6,47898.72,0,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
HP,Notebook,15.6,6,Windows 10,2.04,29303.4672,0,0,1000,0,1920x1080,False,AMD,A-Series,2.9,AMD Radeon
Dell,Notebook,15.6,8,Linux,2.3,42943.1472,0,1000,0,0,1366x768,False,Intel,Core i7,2.7,AMD Radeon
HP,Netbook,11.6,2,Windows 10,1.17,11135.52,0,0,0,32,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Asus,Notebook,15.6,4,Windows 10,2.2,38378.6496,0,500,0,0,1366x768,False,Intel,Core i7,2.5,Nvidia GeForce
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,33992.64,128,0,0,0,1920x1080,True,Intel,Core i7,2.5,Intel HD
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,79866.72,512,0,0,0,3200x1800,True,Intel,Core i7,2.5,Intel HD
Lenovo,Notebook,14.0,2,Windows 10,1.5,12201.12,0,0,0,64,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
HP,Notebook,15.6,6,Windows 10,2.19,40705.92,0,1000,0,0,1366x768,False,Intel,Core i7,2.5,AMD Radeon
Asus,Notebook,15.6,4,Windows 10,2.2,19660.32,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Asus,Ultrabook,13.3,8,Windows 10,1.2,38841.12,512,0,0,0,1920x1080,False,Intel,Core M,0.9,Intel HD
Dell,Notebook,15.6,6,Windows 10,2.3,24455.52,0,1000,0,0,1366x768,False,Intel,Core i3,2.4,Intel HD
Acer,Notebook,15.6,4,Linux,2.4,15397.92,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Dell,Notebook,15.6,2,Windows 10,2.2,20193.12,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Lenovo,Notebook,15.6,8,Windows 10,2.6,47898.72,0,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
HP,Notebook,15.6,6,Windows 10,2.04,29303.4672,0,0,1000,0,1920x1080,False,AMD,A-Series,2.9,AMD Radeon
Dell,Notebook,15.6,8,Linux,2.3,42943.1472,0,1000,0,0,1366x768,False,Intel,Core i7,2.7,AMD Radeon
HP,Netbook,11.6,2,Windows 10,1.17,11135.52,0,0,0,32,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Asus,Notebook,15.6,4,Windows 10,2.2,38378.6496,0,500,0,0,1366x768,False,Intel,Core i7,2.5,Nvidia GeForce
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,33992.64,128,0,0,0,1920x1080,True,Intel,Core i7,2.5,Intel HD
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,79866.72,512,0,0,0,3200x1800,True,Intel,Core i7,2.5,Intel HD
Lenovo,Notebook,14.0,2,Windows 10,1.5,12201.12,0,0,0,64,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
HP,Notebook,15.6,6,Windows 10,2.19,40705.92,0,1000,0,0,1366x768,False,Intel,Core i7,2.5,AMD Radeon
Asus,Notebook,15.6,4,Windows 10,2.2,19660.32,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Asus,Ultrabook,13.3,8,Windows 10,1.2,38841.12,512,0,0,0,1920x1080,False,Intel,Core M,0.9,Intel HD
Dell,Notebook,15.6,6,Windows 10,2.3,24455.52,0,1000,0,0,1366x768,False,Intel,Core i3,2.4,Intel HD
Acer,Notebook,15.6,4,Linux,2.4,15397.92,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Dell,Notebook,15.6,2,Windows 10,2.2,20193.12,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Lenovo,Notebook,15.6,8,Windows 10,2.6,47898.72,0,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
HP,Notebook,15.6,6,Windows 10,2.04,29303.4672,0,0,1000,0,1920x1080,False,AMD,A-Series,2.9,AMD Radeon
Dell,Notebook,15.6,8,Linux,2.3,42943.1472,0,1000,0,0,1366x768,False,Intel,Core i7,2.7,AMD Radeon
HP,Netbook,11.6,2,Windows 10,1.17,11135.52,0,0,0,32,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Asus,Notebook,15.6,4,Windows 10,2.2,38378.6496,0,500,0,0,1366x768,False,Intel,Core i7,2.5,Nvidia GeForce
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,33992.64,128,0,0,0,1920x1080,True,Intel,Core i7,2.5,Intel HD
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,79866.72,512,0,0,0,3200x1800,True,Intel,Core i7,2.5,Intel HD
Lenovo,Notebook,14.0,2,Windows 10,1.5,12201.12,0,0,0,64,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
HP,Notebook,15.6,6,Windows 10,2.19,40705.92,0,1000,0,0,1366x768,False,Intel,Core i7,2.5,AMD Radeon
Asus,Notebook,15.6,4,Windows 10,2.2,19660.32,0,500,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
